question_id,clause_id,n_models,n_judges,mean_kendall_tau,min_kendall_tau,max_kendall_tau,top1_winner,top1_agreement,top1_margin
7:18,7,7,5,-0.047619,-0.904762,0.904762,checkpoints/llama3.2-1b-us-rep,0.400000,0.200000
7:19,7,7,5,0.771429,0.619048,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
7:2,7,7,5,0.676190,0.428571,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.400000
7:20,7,7,5,0.904762,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
7:21,7,7,5,0.523810,0.238095,1.000000,checkpoints/llama3.2-1b-us-rep,0.400000,0.000000
7:22,7,7,5,0.504762,0.238095,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
7:23,7,7,5,0.695238,0.428571,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
7:24,7,7,5,0.085714,-0.619048,0.809524,meta-llama/Llama-3.2-1B,0.800000,0.600000
7:25,7,7,5,0.466667,0.047619,0.714286,checkpoints/llama3.2-1b-adversary-hard,0.200000,0.000000
7:26,7,7,5,0.619048,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
7:27,7,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
7:28,7,7,5,0.695238,0.333333,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.400000
7:29,7,7,5,0.733333,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
7:3,7,7,5,0.219048,-0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,0.600000,0.400000
7:30,7,7,5,0.847619,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
7:31,7,7,5,0.733333,0.523810,0.904762,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
7:32,7,7,5,0.714286,0.523810,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
7:33,7,7,5,0.504762,0.142857,0.714286,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
7:34,7,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
7:35,7,7,5,0.714286,0.428571,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
7:36,7,7,5,0.733333,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
7:37,7,7,5,0.904762,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
7:38,7,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
7:39,7,7,5,0.790476,0.619048,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
7:4,7,7,5,0.733333,0.523810,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
7:5,7,7,5,0.390476,-0.238095,0.809524,meta-llama/Llama-3.2-1B,0.600000,0.200000
7:6,7,7,5,0.885714,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
7:7,7,7,5,0.580952,0.428571,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
7:8,7,7,5,0.219048,-0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
7:9,7,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-soft-panel,0.400000,0.000000
8:0,8,7,5,0.200000,-0.142857,0.904762,meta-llama/Llama-3.2-1B,0.400000,0.200000
8:1,8,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
8:10,8,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
8:11,8,7,5,0.771429,0.428571,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
8:12,8,7,5,0.828571,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
8:13,8,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
8:14,8,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
8:15,8,7,5,0.561905,0.333333,0.809524,checkpoints/llama3.2-1b-hard-panel,0.400000,0.200000
8:16,8,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
8:17,8,7,5,0.942857,0.904762,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
8:18,8,7,5,0.428571,0.047619,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
8:19,8,7,5,0.885714,0.714286,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
8:2,8,7,5,0.523810,0.047619,0.809524,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
8:20,8,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
8:21,8,7,5,0.752381,0.619048,0.904762,checkpoints/llama3.2-1b-soft-panel,0.600000,0.400000
8:22,8,7,5,0.752381,0.619048,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.400000
8:23,8,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
8:24,8,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
8:25,8,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
8:26,8,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-full-prism,0.400000,0.000000
8:27,8,7,5,0.790476,0.619048,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
8:28,8,7,5,1.000000,1.000000,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
8:29,8,7,5,0.619048,0.238095,0.809524,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
8:3,8,7,5,0.638095,0.238095,0.904762,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
8:30,8,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
8:31,8,7,5,0.885714,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
8:32,8,7,5,0.733333,0.523810,1.000000,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
8:33,8,7,5,0.619048,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
8:34,8,7,5,0.542857,0.142857,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
8:35,8,7,5,0.523810,0.142857,0.904762,checkpoints/llama3.2-1b-hard-panel,0.600000,0.400000
8:36,8,7,5,0.619048,0.333333,0.904762,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
8:37,8,7,5,0.733333,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
8:38,8,7,5,0.600000,0.238095,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
8:39,8,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.200000
8:4,8,7,5,0.523810,0.047619,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
8:5,8,7,5,0.561905,0.238095,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
8:6,8,7,5,0.847619,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
8:7,8,7,5,0.752381,0.523810,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.400000
8:8,8,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
8:9,8,7,5,0.714286,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
9:0,9,7,5,0.542857,0.142857,0.809524,checkpoints/llama3.2-1b-adversary-soft,0.400000,0.000000
9:1,9,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
9:10,9,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
9:11,9,7,5,0.485714,0.142857,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
9:12,9,7,5,0.961905,0.904762,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
9:13,9,7,5,0.714286,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
9:14,9,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
9:15,9,7,5,0.600000,0.142857,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
9:16,9,7,5,0.428571,-0.142857,0.809524,checkpoints/llama3.2-1b-us-rep,0.400000,0.000000
9:17,9,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
9:18,9,7,5,0.695238,0.333333,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
9:19,9,7,5,0.771429,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
9:2,9,7,5,0.695238,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
9:20,9,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
9:21,9,7,5,0.409524,-0.333333,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
9:22,9,7,5,0.733333,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
9:23,9,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
9:24,9,7,5,0.657143,0.428571,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
9:25,9,7,5,0.561905,0.238095,0.714286,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
9:26,9,7,5,0.790476,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
9:27,9,7,5,0.752381,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
9:28,9,7,5,0.580952,0.238095,0.809524,meta-llama/Llama-3.2-1B,0.400000,0.200000
9:29,9,7,5,0.676190,0.238095,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
9:3,9,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
9:30,9,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
9:31,9,7,5,0.809524,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
9:32,9,7,5,0.733333,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
9:33,9,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
9:34,9,7,5,0.752381,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,0.400000,0.000000
9:35,9,7,5,0.714286,0.428571,0.809524,checkpoints/llama3.2-1b-us-rep,0.400000,0.000000
9:36,9,7,5,0.676190,0.428571,0.904762,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
9:37,9,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
9:38,9,7,5,0.809524,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.200000
9:39,9,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
9:4,9,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
9:5,9,7,5,0.352381,-0.238095,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
9:6,9,7,5,0.676190,0.428571,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
9:7,9,7,5,0.485714,0.047619,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.400000
9:8,9,7,5,0.657143,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
9:9,9,7,5,0.828571,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
10:0,10,7,5,0.771429,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.200000
10:1,10,7,5,0.504762,0.047619,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
10:10,10,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
10:11,10,7,5,0.961905,0.904762,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
10:12,10,7,5,0.542857,0.142857,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.400000
10:13,10,7,5,0.390476,0.047619,0.714286,meta-llama/Llama-3.2-1B,1.000000,1.000000
10:14,10,7,5,0.695238,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
10:15,10,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.400000
10:16,10,7,5,0.733333,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
10:17,10,7,5,0.600000,0.333333,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.400000
10:18,10,7,5,0.733333,0.428571,0.904762,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
10:19,10,7,5,0.828571,0.714286,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
10:2,10,7,5,0.828571,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
10:20,10,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
10:21,10,7,5,0.752381,0.428571,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
10:22,10,7,5,0.200000,-0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
10:23,10,7,5,0.580952,0.238095,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.200000
10:24,10,7,5,0.657143,0.238095,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
10:25,10,7,5,0.809524,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
10:26,10,7,5,0.638095,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
10:27,10,7,5,0.733333,0.428571,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
10:28,10,7,5,0.942857,0.904762,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
10:29,10,7,5,0.733333,0.523810,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
10:3,10,7,5,0.733333,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
10:30,10,7,5,0.809524,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
10:31,10,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-soft-panel,0.400000,0.000000
10:32,10,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
10:33,10,7,5,0.561905,0.333333,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.400000
10:34,10,7,5,0.866667,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
10:35,10,7,5,0.714286,0.428571,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
10:36,10,7,5,0.676190,0.333333,0.904762,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
10:37,10,7,5,0.657143,0.238095,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
10:38,10,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
10:39,10,7,5,0.542857,0.238095,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
10:4,10,7,5,0.619048,0.333333,0.809524,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
10:5,10,7,5,0.923810,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
10:6,10,7,5,0.466667,0.142857,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
10:7,10,7,5,0.428571,-0.142857,0.904762,checkpoints/llama3.2-1b-hard-panel,0.400000,0.000000
10:8,10,7,5,0.485714,0.142857,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
10:9,10,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
11:0,11,7,5,0.523810,0.238095,0.904762,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
11:1,11,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
11:10,11,7,5,0.714286,0.523810,0.904762,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
11:11,11,7,5,0.733333,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
11:12,11,7,5,0.733333,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
11:13,11,7,5,0.676190,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
11:14,11,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
11:15,11,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
11:16,11,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
11:17,11,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
11:18,11,7,5,0.561905,0.142857,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
11:19,11,7,5,0.409524,-0.047619,0.809524,meta-llama/Llama-3.2-1B,0.600000,0.200000
11:2,11,7,5,0.942857,0.904762,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
11:20,11,7,5,0.657143,0.428571,0.904762,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
11:21,11,7,5,0.828571,0.714286,0.904762,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
11:22,11,7,5,0.523810,0.238095,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.200000
11:23,11,7,5,0.809524,0.523810,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
11:24,11,7,5,0.619048,0.333333,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.200000
11:25,11,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
11:26,11,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
11:27,11,7,5,0.542857,0.238095,0.809524,checkpoints/llama3.2-1b-full-prism,0.400000,0.200000
11:28,11,7,5,0.466667,0.142857,0.809524,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
11:29,11,7,5,0.733333,0.619048,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
11:3,11,7,5,0.771429,0.619048,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
11:30,11,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
11:31,11,7,5,0.657143,0.333333,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
11:32,11,7,5,0.333333,-0.047619,0.809524,checkpoints/llama3.2-1b-soft-panel,0.400000,0.200000
11:33,11,7,5,0.638095,0.238095,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.000000
11:34,11,7,5,0.695238,0.333333,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
11:35,11,7,5,0.752381,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
11:36,11,7,5,0.657143,0.428571,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
11:37,11,7,5,0.561905,0.142857,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
11:38,11,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
11:39,11,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
11:4,11,7,5,0.809524,0.714286,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
11:5,11,7,5,0.409524,0.142857,0.714286,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
11:6,11,7,5,0.619048,0.428571,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
11:7,11,7,5,0.638095,0.238095,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
11:8,11,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
11:9,11,7,5,0.676190,0.238095,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
12:0,12,7,5,0.695238,0.428571,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
12:1,12,7,5,0.542857,0.238095,0.809524,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
12:10,12,7,5,0.676190,0.428571,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
12:11,12,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
12:12,12,7,5,0.523810,0.047619,0.809524,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
12:13,12,7,5,0.695238,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
12:14,12,7,5,0.676190,0.333333,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
12:15,12,7,5,0.847619,0.619048,1.000000,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
12:16,12,7,5,0.790476,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
12:17,12,7,5,0.695238,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
12:18,12,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
12:19,12,7,5,0.352381,-0.047619,0.904762,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
12:2,12,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
12:20,12,7,5,0.676190,0.428571,0.904762,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
12:21,12,7,5,0.790476,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
12:22,12,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
12:23,12,7,5,0.752381,0.619048,0.904762,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
12:24,12,7,5,0.504762,0.142857,1.000000,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
12:25,12,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
12:26,12,7,5,0.561905,0.142857,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
12:27,12,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
12:28,12,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
12:29,12,7,5,0.733333,0.428571,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
12:3,12,7,5,0.657143,0.333333,0.809524,checkpoints/llama3.2-1b-full-prism,0.400000,0.000000
12:30,12,7,5,0.657143,0.428571,0.904762,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
12:31,12,7,5,0.695238,0.523810,0.809524,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.400000
12:32,12,7,5,0.619048,0.238095,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
12:33,12,7,5,0.828571,0.619048,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
12:34,12,7,5,0.657143,0.333333,1.000000,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
12:35,12,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
12:36,12,7,5,0.466667,0.238095,0.809524,checkpoints/llama3.2-1b-hard-panel,0.600000,0.400000
12:37,12,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
12:38,12,7,5,0.752381,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
12:39,12,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
12:4,12,7,5,0.333333,-0.142857,0.904762,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
12:5,12,7,5,0.866667,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
12:6,12,7,5,0.809524,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
12:7,12,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
12:8,12,7,5,0.752381,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
12:9,12,7,5,0.638095,0.428571,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
13:0,13,7,5,0.600000,0.047619,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
13:1,13,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
13:10,13,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
13:11,13,7,5,0.733333,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
13:12,13,7,5,0.790476,0.619048,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
13:13,13,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
13:14,13,7,5,0.866667,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
13:15,13,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
13:16,13,7,5,0.828571,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
13:17,13,7,5,0.619048,0.333333,0.904762,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
13:18,13,7,5,0.600000,0.238095,0.904762,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
13:19,13,7,5,0.771429,0.619048,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
13:2,13,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
13:20,13,7,5,0.580952,0.047619,0.904762,checkpoints/llama3.2-1b-soft-panel,0.400000,0.000000
13:21,13,7,5,0.580952,0.238095,0.809524,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
